# Generated using https://github.com/tstellanova/wmm2015_explorer/
#
# min alt: 1.000000 lat: -90.000000 lon: -180.000000 year: 2019.100000
# max alt: 100.000000 lat: 90.000000 lon: 180.000000 year: 2019.100000 
# step alt: 500.000000 lat: 5.000000 lon: 2.500000 year: 1.000000 
# ===============
# lat_deg, lon_deg, mag_x, mag_y, mag_z 
55.00,-17.50,	 17663.610, -2432.482, 46615.529 
55.00,-15.00,	 17714.394, -2092.403, 46520.104 
55.00,-12.50,	 17747.167, -1753.448, 46453.897 
55.00,-10.00,	 17762.999, -1418.104, 46415.854 
55.00, -7.50,	 17763.245, -1088.602, 46404.797 
55.00, -5.00,	 17749.434,  -766.838, 46419.254 
55.00, -2.50,	 17723.246,  -454.310, 46457.587 
55.00,  0.00,	 17686.486,  -152.083, 46518.186 
55.00,  2.50,	 17640.923,   139.226, 46599.310 
55.00,  5.00,	 17588.321,   419.430, 46699.472 
55.00,  7.50,	 17530.320,   688.714, 46817.400 
55.00, 10.00,	 17468.390,   947.562, 46952.123 
55.00, 12.50,	 17403.795,  1196.651, 47103.041 
55.00, 15.00,	 17337.530,  1436.738, 47269.782 
55.00, 17.50,	 17270.389,  1668.550, 47452.404 
55.00, 20.00,	 17202.960,  1892.688, 47651.287 
55.00, 22.50,	 17135.631,  2109.535, 47866.978 
55.00, 25.00,	 17068.701,  2319.215, 48100.338 
55.00, 27.50,	 17002.374,  2521.551, 48352.314 
55.00, 30.00,	 16936.781,  2716.057, 48623.791 
55.00, 32.50,	 16872.037,  2901.955, 48915.609 
55.00, 35.00,	 16808.238,  3078.205, 49228.431 
55.00, 37.50,	 16745.485,  3243.547, 49562.726 
55.00, 40.00,	 16683.879,  3396.539, 49918.737 
55.00, 42.50,	 16623.463,  3535.582, 50296.248 
55.00, 45.00,	 16564.256,  3658.963, 50694.713 
55.00, 47.50,	 16506.257,  3764.894, 51113.285 
55.00, 50.00,	 16449.418,  3851.519, 51550.692 
55.00, 52.50,	 16393.638,  3916.932, 52005.168 
55.00, 55.00,	 16338.832,  3959.224, 52474.646 
55.00, 57.50,	 16284.883,  3976.470, 52956.445 
55.00, 60.00,	 16231.731,  3966.803, 53447.504 
55.00, 62.50,	 16179.467,  3928.490, 53944.660 
55.00, 65.00,	 16128.190,  3859.881, 54443.899 
55.00, 67.50,	 16078.187,  3759.563, 54941.047 
55.00, 70.00,	 16029.918,  3626.392, 55431.640 
55.00, 72.50,	 15984.011,  3459.549, 55910.915 
55.00, 75.00,	 15941.277,  3258.603, 56373.912 
55.00, 77.50,	 15902.692,  3023.544, 56815.462 
55.00, 80.00,	 15869.428,  2754.855, 57230.463 
55.00, 82.50,	 15842.796,  2453.518, 57613.781 
55.00, 85.00,	 15824.255,  2121.052, 57960.441 
55.00, 87.50,	 15815.358,  1759.518, 58265.581 
55.00, 90.00,	 15817.773,  1371.546, 58524.786 
55.00, 92.50,	 15833.170,   960.315, 58733.766 
55.00, 95.00,	 15863.254,   529.576, 58888.828 
55.00, 97.50,	 15909.673,    83.628, 58986.777 
55.00,100.00,	 15973.987,  -372.704, 59025.135 
55.00,102.50,	 16057.512,  -834.108, 59001.778 
55.00,105.00,	 16161.383, -1294.847, 58915.765 
55.00,107.50,	 16286.386, -1748.846, 58766.925 
55.00,110.00,	 16432.877, -2189.803, 58555.903 
55.00,112.50,	 16600.726, -2611.319, 58284.252 
55.00,115.00,	 16789.326, -3007.081, 57954.757 
55.00,117.50,	 16997.476, -3371.006, 57570.976 
55.00,120.00,	 17223.421, -3697.440, 57137.410 
55.00,122.50,	 17464.867, -3981.320, 56659.378 
55.00,125.00,	 17719.025, -4218.337, 56142.870 
55.00,127.50,	 17982.727, -4405.082, 55594.556 
55.00,130.00,	 18252.476, -4539.117, 55021.395 
55.00,132.50,	 18524.584, -4619.040, 54430.595 
55.00,135.00,	 18795.328, -4644.511, 53829.512 
55.00,137.50,	 19060.959, -4616.152, 53225.129 
55.00,140.00,	 19317.925, -4535.534, 52624.275 
55.00,142.50,	 19562.898, -4405.029, 52033.289 
55.00,145.00,	 19792.892, -4227.695, 51458.035 
55.00,147.50,	 20005.250, -4007.099, 50903.664 
55.00,150.00,	 20197.768, -3747.206, 50374.835 
55.00,152.50,	 20368.632, -3452.206, 49875.498 
55.00,155.00,	 20516.405, -3126.379, 49408.939 
55.00,157.50,	 20640.021, -2774.003, 48977.844 
55.00,160.00,	 20738.885, -2399.293, 48584.656 
55.00,162.50,	 20812.673, -2006.290, 48231.253 
55.00,165.00,	 20861.046, -1598.775, 47918.520 
55.00,167.50,	 20884.027, -1180.361, 47647.314 
55.00,170.00,	 20882.292,  -754.514, 47419.136 
55.00,172.50,	 20856.080,  -324.382, 47234.035 
55.00,175.00,	 20806.051,   107.036, 47092.454 
55.00,177.50,	 20732.754,   536.930, 46994.244 
55.00,180.00,	 20637.173,   962.618, 46939.798 
60.00,-180.00,	 17905.758,   729.396, 50828.465 
60.00,-177.50,	 17810.198,  1115.261, 50807.749 
60.00,-175.00,	 17689.369,  1493.371, 50821.215 
60.00,-172.50,	 17543.906,  1861.194, 50868.252 
60.00,-170.00,	 17374.560,  2216.246, 50948.103 
60.00,-167.50,	 17182.177,  2556.088, 51059.800 
60.00,-165.00,	 16967.721,  2878.329, 51202.192 
60.00,-162.50,	 16732.239,  3180.633, 51373.835 
60.00,-160.00,	 16476.906,  3460.733, 51573.071 
60.00,-157.50,	 16203.046,  3716.461, 51798.089 
60.00,-155.00,	 15912.064,  3945.749, 52046.704 
60.00,-152.50,	 15605.553,  4146.685, 52316.686 
60.00,-150.00,	 15285.119,  4317.484, 52605.229 
60.00,-147.50,	 14952.656,  4456.610, 52909.861 
60.00,-145.00,	 14610.077,  4562.710, 53227.655 
60.00,-142.50,	 14259.416,  4634.672, 53555.615 
60.00,-140.00,	 13902.795,  4671.632, 53890.645 
60.00,-137.50,	 13542.431,  4672.992, 54229.698 
60.00,-135.00,	 13180.606,  4638.418, 54569.757 
60.00,-132.50,	 12819.598,  4567.803, 54907.646 
60.00,-130.00,	 12461.736,  4461.297, 55240.352 
60.00,-127.50,	 12109.370,  4319.281, 55564.949 
60.00,-125.00,	 11764.840,  4142.343, 55878.546 
60.00,-122.50,	 11430.507,  3931.291, 56178.429 
60.00,-120.00,	 11108.697,  3687.115, 56461.824 
60.00,-117.50,	 10801.754,  3411.025, 56726.173 
60.00,-115.00,	 10512.012,  3104.440, 56969.026 
60.00,-112.50,	 10241.772,  2769.003, 57187.920 
60.00,-110.00,	  9993.302,  2406.611, 57380.477 
60.00,-107.50,	  9768.835,  2019.450, 57544.541 
60.00,-105.00,	  9570.517,  1610.013, 57678.033 
60.00,-102.50,	  9400.375,  1181.125, 57779.028 
60.00,-100.00,	  9260.266,   735.963, 57845.694 
60.00,-97.50,	  9151.842,   278.068, 57876.561 
60.00,-95.00,	  9076.480,  -188.671, 57870.392 
60.00,-92.50,	  9035.223,  -660.038, 57826.252 
60.00,-90.00,	  9028.728, -1131.536, 57743.574 
60.00,-87.50,	  9057.239, -1598.463, 57622.494 
60.00,-85.00,	  9120.504, -2055.975, 57463.363 
60.00,-82.50,	  9217.778, -2499.201, 57267.142 
60.00,-80.00,	  9347.816, -2923.351, 57035.415 
60.00,-77.50,	  9508.841, -3323.801, 56769.991 
60.00,-75.00,	  9698.634, -3696.260, 56473.548 
60.00,-72.50,	  9914.538, -4036.846, 56149.132 
60.00,-70.00,	 10153.514, -4342.173, 55800.093 
60.00,-67.50,	 10412.216, -4609.434, 55430.045 
60.00,-65.00,	 10687.084, -4836.461, 55042.849 
60.00,-62.50,	 10974.471, -5021.792, 54642.766 
60.00,-60.00,	 11270.683, -5164.629, 54233.967 
60.00,-57.50,	 11572.061, -5264.815, 53820.442 
60.00,-55.00,	 11875.092, -5322.817, 53406.135 
60.00,-52.50,	 12176.474, -5339.665, 52994.819 
60.00,-50.00,	 12473.165, -5316.872, 52590.022 
60.00,-47.50,	 12762.408, -5256.335, 52194.908 
60.00,-45.00,	 13041.761, -5160.266, 51812.315 
60.00,-42.50,	 13309.127, -5031.118, 51444.847 
60.00,-40.00,	 13562.721, -4871.493, 51094.740 
60.00,-37.50,	 13801.031, -4684.065, 50763.779 
60.00,-35.00,	 14022.840, -4471.564, 50453.530 
60.00,-32.50,	 14227.204, -4236.730, 50165.328 
60.00,-30.00,	 14413.416, -3982.285, 49900.262 
60.00,-27.50,	 14580.995, -3710.918, 49659.202 
60.00,-25.00,	 14729.643, -3425.260, 49442.729 
60.00,-22.50,	 14859.271, -3127.895, 49251.246 
60.00,-20.00,	 14969.981, -2821.336, 49084.947 
60.00,-17.50,	 15062.087, -2508.020, 48943.896 
60.00,-15.00,	 15136.083, -2190.270, 48827.935 
60.00,-12.50,	 15192.681, -1870.281, 48736.838 
60.00,-10.00,	 15232.746, -1550.070, 48670.126 
60.00, -7.50,	 15257.287, -1231.450, 48627.153 
60.00, -5.00,	 15267.491,  -916.002, 48607.323 
60.00, -2.50,	 15264.613,  -605.043, 48609.891 
60.00,  0.00,	 15249.969,  -299.618, 48634.112 
60.00,  2.50,	 15224.858,    -0.499, 48679.176 
60.00,  5.00,	 15190.561,   291.797, 48744.438 
60.00,  7.50,	 15148.268,   576.976, 48829.318 
60.00, 10.00,	 15099.090,   854.928, 48933.553 
60.00, 12.50,	 15043.927,  1125.654, 49056.805 
60.00, 15.00,	 14983.520,  1389.212, 49198.934 
60.00, 17.50,	 14918.465,  1645.651, 49360.073 
60.00, 20.00,	 14849.183,  1894.947, 49540.464 
60.00, 22.50,	 14775.913,  2136.936, 49740.322 
60.00, 25.00,	 14698.855,  2371.305, 49960.289 
60.00, 27.50,	 14618.048,  2597.518, 50200.782 
60.00, 30.00,	 14533.464,  2814.810, 50462.167 
60.00, 32.50,	 14445.073,  3022.203, 50744.879 
60.00, 35.00,	 14352.814,  3218.484, 51049.111 
60.00, 37.50,	 14256.665,  3402.250, 51374.966 
60.00, 40.00,	 14156.575,  3571.880, 51722.024 
60.00, 42.50,	 14052.614,  3725.638, 52089.871 
60.00, 45.00,	 13944.897,  3861.662, 52477.682 
60.00, 47.50,	 13833.617,  3978.008, 52884.291 
60.00, 50.00,	 13719.038,  4072.681, 53308.051 
60.00, 52.50,	 13601.560,  4143.709, 53747.116 
60.00, 55.00,	 13481.677,  4189.151, 54199.157 
60.00, 57.50,	 13360.009,  4207.157, 54661.474 
60.00, 60.00,	 13237.306,  4196.006, 55130.970 
60.00, 62.50,	 13114.507,  4154.205, 55604.476 
60.00, 65.00,	 12992.627,  4080.430, 56078.103 
60.00, 67.50,	 12872.882,  3973.680, 56547.955 
60.00, 70.00,	 12756.633,  3833.283, 57009.917 
60.00, 72.50,	 12645.370,  3658.930, 57459.647 
60.00, 75.00,	 12540.720,  3450.726, 57892.733 
60.00, 77.50,	 12444.418,  3209.227, 58304.753 
60.00, 80.00,	 12358.286,  2935.450, 58691.295 
60.00, 82.50,	 12284.199,  2630.900, 59048.026 
60.00, 85.00,	 12224.065,  2297.582, 59370.832 
60.00, 87.50,	 12179.786,  1938.001, 59655.882 
60.00, 90.00,	 12153.211,  1555.151, 59899.617 
60.00, 92.50,	 12146.086,  1152.495, 60098.744 
60.00, 95.00,	 12160.055,   733.964, 60250.778 
60.00, 97.50,	 12196.541,   303.887, 60353.412 
60.00,100.00,	 12256.736,  -133.034, 60404.965 
60.00,102.50,	 12341.550,  -571.788, 60404.470 
60.00,105.00,	 12451.551, -1007.128, 60351.580 
60.00,107.50,	 12586.927, -1433.662, 60246.714 
60.00,110.00,	 12747.428, -1845.948, 60090.875 
60.00,112.50,	 12932.370, -2238.606, 59885.954 
60.00,115.00,	 13140.565, -2606.421, 59634.285 
60.00,117.50,	 13370.361, -2944.473, 59338.948 
60.00,120.00,	 13619.692, -3248.282, 59003.935 
60.00,122.50,	 13886.006, -3513.849, 58633.326 
60.00,125.00,	 14166.429, -3737.830, 58232.015 
60.00,127.50,	 14457.764, -3917.562, 57805.106 
60.00,130.00,	 14756.567, -4051.122, 57357.867 
60.00,132.50,	 15059.263, -4137.374, 56895.777 
60.00,135.00,	 15362.237, -4175.971, 56424.381 
60.00,137.50,	 15661.853, -4167.285, 55948.903 
60.00,140.00,	 15954.651, -4112.430, 55474.647 
60.00,142.50,	 16237.338, -4013.142, 55006.537 
60.00,145.00,	 16506.824, -3871.675, 54549.006 
60.00,147.50,	 16760.356, -3690.761, 54106.255 
60.00,150.00,	 16995.457, -3473.459, 53681.922 
60.00,152.50,	 17210.030, -3223.099, 53279.343 
60.00,155.00,	 17402.287, -2943.155, 52901.332 
60.00,157.50,	 17570.761, -2637.174, 52550.271 
60.00,160.00,	 17714.270, -2308.705, 52228.082 
60.00,162.50,	 17831.966, -1961.266, 51936.475 
60.00,165.00,	 17923.217, -1598.276, 51676.730 
60.00,167.50,	 17987.646, -1223.051, 51449.913 
60.00,170.00,	 18025.019,  -838.771, 51256.701 
60.00,172.50,	 18035.412,  -448.510, 51097.905 
60.00,175.00,	 18018.776,   -55.184, 50973.426 
60.00,177.50,	 17975.430,   338.363, 50883.602 
60.00,180.00,	 17905.758,   729.396, 50828.465 
65.00,-180.00,	 14640.302,   514.949, 53964.390 
65.00,-177.50,	 14562.092,   847.309, 53933.978 
65.00,-175.00,	 14457.824,  1173.206, 53927.850 
65.00,-172.50,	 14328.125,  1490.214, 53945.550 
65.00,-170.00,	 14173.742,  1795.966, 53986.404 
65.00,-167.50,	 13995.575,  2088.166, 54049.617 
65.00,-165.00,	 13794.665,  2364.593, 54134.244 
65.00,-162.50,	 13572.204,  2623.114, 54239.211 
65.00,-160.00,	 13329.512,  2861.690, 54363.228 
65.00,-157.50,	 13068.069,  3078.403, 54504.923 
65.00,-155.00,	 12789.470,  3271.457, 54662.682 
65.00,-152.50,	 12495.469,  3439.212, 54834.854 
65.00,-150.00,	 12187.928,  3580.188, 55019.603 
65.00,-147.50,	 11868.836,  3693.090, 55215.016 
65.00,-145.00,	 11540.279,  3776.818, 55419.077 
65.00,-142.50,	 11204.438,  3830.486, 55629.748 
65.00,-140.00,	 10863.549,  3853.411, 55844.832 
65.00,-137.50,	 10519.921,  3845.146, 56062.220 
65.00,-135.00,	 10175.889,  3805.459, 56279.721 
65.00,-132.50,	  9833.810,  3734.340, 56495.144 
65.00,-130.00,	  9496.062,  3632.008, 56706.439 
65.00,-127.50,	  9165.000,  3498.889, 56911.492 
65.00,-125.00,	  8842.951,  3335.612, 57108.149 
65.00,-122.50,	  8532.222,  3143.020, 57294.376 
65.00,-120.00,	  8235.085,  2922.169, 57468.292 
65.00,-117.50,	  7953.760,  2674.317, 57628.084 
65.00,-115.00,	  7690.392,  2400.924, 57771.898 
65.00,-112.50,	  7447.064,  2103.673, 57898.112 
65.00,-110.00,	  7225.756,  1784.457, 58005.115 
65.00,-107.50,	  7028.342,  1445.400, 58091.423 
65.00,-105.00,	  6856.556,  1088.851, 58155.566 
65.00,-102.50,	  6711.979,   717.397, 58196.410 
65.00,-100.00,	  6595.996,   333.853, 58212.831 
65.00,-97.50,	  6509.771,   -58.744, 58203.905 
65.00,-95.00,	  6454.214,  -457.155, 58168.947 
65.00,-92.50,	  6429.945,  -857.961, 58107.527 
65.00,-90.00,	  6437.268, -1257.606, 58019.520 
65.00,-87.50,	  6476.142, -1652.436, 57904.984 
65.00,-85.00,	  6546.160, -2038.753, 57764.249 
65.00,-82.50,	  6646.547, -2412.880, 57598.071 
65.00,-80.00,	  6776.146, -2771.222, 57407.415 
65.00,-77.50,	  6933.438, -3110.328, 57193.538 
65.00,-75.00,	  7116.557, -3426.973, 56958.068 
65.00,-72.50,	  7323.322, -3718.206, 56702.841 
65.00,-70.00,	  7551.273, -3981.415, 56429.958 
65.00,-67.50,	  7797.729, -4214.373, 56141.747 
65.00,-65.00,	  8059.836, -4415.277, 55840.721 
65.00,-62.50,	  8334.614, -4582.746, 55529.357 
65.00,-60.00,	  8619.025, -4715.848, 55210.195 
65.00,-57.50,	  8910.079, -4814.162, 54886.269 
65.00,-55.00,	  9204.781, -4877.610, 54559.917 
65.00,-52.50,	  9500.293, -4906.582, 54233.902 
65.00,-50.00,	  9793.876, -4901.778, 53910.457 
65.00,-47.50,	 10083.003, -4864.266, 53591.965 
65.00,-45.00,	 10365.374, -4795.404, 53280.747 
65.00,-42.50,	 10638.906, -4696.781, 52978.899 
65.00,-40.00,	 10901.740, -4570.158, 52688.243 
65.00,-37.50,	 11152.194, -4417.404, 52410.103 
65.00,-35.00,	 11388.916, -4240.568, 52146.163 
65.00,-32.50,	 11610.782, -4041.766, 51897.899 
65.00,-30.00,	 11816.818, -3823.111, 51666.217 
65.00,-27.50,	 12006.315, -3586.769, 51452.148 
65.00,-25.00,	 12178.764, -3334.893, 51256.518 
65.00,-22.50,	 12333.845, -3069.610, 51079.993 
65.00,-20.00,	 12471.419, -2792.998, 50923.076 
65.00,-17.50,	 12591.528, -2507.074, 50786.161 
65.00,-15.00,	 12694.372, -2213.768, 50669.519 
65.00,-12.50,	 12780.304, -1914.909, 50573.319 
65.00,-10.00,	 12849.794, -1612.203, 50497.578 
65.00, -7.50,	 12903.432, -1307.225, 50442.274 
65.00, -5.00,	 12941.900, -1001.404, 50407.322 
65.00, -2.50,	 12965.932,  -696.016, 50392.562 
65.00,  0.00,	 12976.314,  -392.184, 50397.865 
65.00,  2.50,	 12973.851,   -90.883, 50423.145 
65.00,  5.00,	 12959.295,   207.048, 50468.191 
65.00,  7.50,	 12933.376,   500.883, 50532.894 
65.00, 10.00,	 12896.743,   789.984, 50617.134 
65.00, 12.50,	 12850.001,  1073.776, 50720.988 
65.00, 15.00,	 12793.633,  1351.702, 50844.434 
65.00, 17.50,	 12728.023,  1623.193, 50987.474 
65.00, 20.00,	 12653.492,  1887.637, 51150.256 
65.00, 22.50,	 12570.266,  2144.346, 51332.885 
65.00, 25.00,	 12478.482,  2392.512, 51535.319 
65.00, 27.50,	 12378.264,  2631.221, 51757.656 
65.00, 30.00,	 12269.705,  2859.416, 51999.878 
65.00, 32.50,	 12152.909,  3075.906, 52261.912 
65.00, 35.00,	 12027.974,  3279.344, 52543.408 
65.00, 37.50,	 11895.084,  3468.275, 52844.019 
65.00, 40.00,	 11754.473,  3641.120, 53163.104 
65.00, 42.50,	 11606.459,  3796.201, 53499.730 
65.00, 45.00,	 11451.495,  3931.797, 53852.849 
65.00, 47.50,	 11290.147,  4046.149, 54221.056 
65.00, 50.00,	 11123.128,  4137.512, 54602.729 
65.00, 52.50,	 10951.317,  4204.209, 54996.072 
65.00, 55.00,	 10775.719,  4244.619, 55398.809 
65.00, 57.50,	 10597.518,  4257.273, 55808.526 
65.00, 60.00,	 10418.041,  4240.860, 56222.464 
65.00, 62.50,	 10238.810,  4194.337, 56637.963 
65.00, 65.00,	 10061.447,  4116.864, 57051.832 
65.00, 67.50,	  9887.712,  4007.895, 57460.733 
65.00, 70.00,	  9719.496,  3867.239, 57861.374 
65.00, 72.50,	  9558.778,  3695.055, 58250.348 
65.00, 75.00,	  9407.600,  3491.876, 58624.165 
65.00, 77.50,	  9268.049,  3258.639, 58979.393 
65.00, 80.00,	  9142.220,  2996.698, 59312.705 
65.00, 82.50,	  9032.179,  2707.823, 59620.896 
65.00, 85.00,	  8939.931,  2394.197, 59900.947 
65.00, 87.50,	  8867.380,  2058.413, 60150.108 
65.00, 90.00,	  8816.279,  1703.433, 60365.750 
65.00, 92.50,	  8788.213,  1332.601, 60545.833 
65.00, 95.00,	  8784.536,   949.570, 60688.508 
65.00, 97.50,	  8806.345,   558.282, 60792.388 
65.00,100.00,	  8854.441,   162.907, 60856.529 
65.00,102.50,	  8929.300,  -232.211, 60880.564 
65.00,105.00,	  9031.031,  -622.625, 60864.361 
65.00,107.50,	  9159.378, -1003.853, 60808.613 
65.00,110.00,	  9313.680, -1371.456, 60714.228 
65.00,112.50,	  9492.886, -1721.117, 60582.770 
65.00,115.00,	  9695.551, -2048.729, 60416.265 
65.00,117.50,	  9919.837, -2350.452, 60216.997 
65.00,120.00,	 10163.559, -2622.808, 59987.756 
65.00,122.50,	 10424.214, -2862.743, 59731.694 
65.00,125.00,	 10699.017, -3067.673, 59452.160 
65.00,127.50,	 10984.936, -3235.514, 59152.559 
65.00,130.00,	 11278.836, -3364.794, 58836.976 
65.00,132.50,	 11577.438, -3454.565, 58509.194 
65.00,135.00,	 11877.414, -3504.440, 58172.953 
65.00,137.50,	 12175.478, -3514.595, 57832.076 
65.00,140.00,	 12468.417, -3485.722, 57490.238 
65.00,142.50,	 12753.144, -3418.982, 57150.893 
65.00,145.00,	 13026.754, -3315.970, 56817.334 
65.00,147.50,	 13286.572, -3178.657, 56492.679 
65.00,150.00,	 13530.149, -3009.310, 56179.702 
65.00,152.50,	 13755.262, -2810.425, 55880.755 
65.00,155.00,	 13960.001, -2584.707, 55598.122 
65.00,157.50,	 14142.700, -2334.977, 55333.700 
65.00,160.00,	 14301.966, -2064.140, 55089.143 
65.00,162.50,	 14436.640, -1775.128, 54865.787 
65.00,165.00,	 14545.826, -1470.886, 54664.814 
65.00,167.50,	 14628.831, -1154.325, 54487.104 
65.00,170.00,	 14685.162,  -828.312, 54333.322 
65.00,172.50,	 14714.522,  -495.662, 54203.948 
65.00,175.00,	 14716.781,  -159.123, 54099.271 
65.00,177.50,	 14691.980,   178.621, 54019.440 
65.00,180.00,	 14640.302,   514.949, 53964.390 
70.00,-180.00,	 11066.505,   306.864, 56151.890 
70.00,-177.50,	 11007.238,   569.789, 56111.644 
70.00,-175.00,	 10924.456,   827.808, 56086.493 
70.00,-172.50,	 10818.719,  1078.782, 56076.044 
70.00,-170.00,	 10690.762,  1320.641, 56079.934 
70.00,-167.50,	 10541.444,  1551.393, 56097.592 
70.00,-165.00,	 10371.780,  1769.134, 56128.415 
70.00,-162.50,	 10182.911,  1972.052, 56171.643 
70.00,-160.00,	  9976.116,  2158.442, 56226.446 
70.00,-157.50,	  9752.801,  2326.714, 56291.906 
70.00,-155.00,	  9514.493,  2475.401, 56367.030 
70.00,-152.50,	  9262.837,  2603.179, 56450.765 
70.00,-150.00,	  8999.578,  2708.865, 56541.997 
70.00,-147.50,	  8726.547,  2791.434, 56639.476 
70.00,-145.00,	  8445.665,  2850.025, 56741.972 
70.00,-142.50,	  8158.918,  2883.951, 56848.208 
70.00,-140.00,	  7868.350,  2892.702, 56956.887 
70.00,-137.50,	  7576.041,  2875.949, 57066.654 
70.00,-135.00,	  7284.095,  2833.547, 57176.123 
70.00,-132.50,	  6994.641,  2765.544, 57284.032 
70.00,-130.00,	  6709.791,  2672.168, 57388.965 
70.00,-127.50,	  6431.651,  2553.835, 57489.629 
70.00,-125.00,	  6162.293,  2411.150, 57584.714 
70.00,-122.50,	  5903.749,  2244.900, 57672.959 
70.00,-120.00,	  5657.997,  2056.054, 57753.153 
70.00,-117.50,	  5426.942,  1845.762, 57824.110 
70.00,-115.00,	  5212.408,  1615.352, 57884.644 
70.00,-112.50,	  5016.125,  1366.332, 57933.803 
70.00,-110.00,	  4839.709,  1100.381, 57970.653 
70.00,-107.50,	  4684.644,   819.341, 57994.145 
70.00,-105.00,	  4552.273,   525.223, 58003.437 
70.00,-102.50,	  4443.777,   220.192, 57997.892 
70.00,-100.00,	  4360.154,   -93.446, 57976.876 
70.00,-97.50,	  4302.205,  -413.256, 57939.965 
70.00,-95.00,	  4270.514,  -736.693, 57886.741 
70.00,-92.50,	  4265.432, -1061.124, 57817.059 
70.00,-90.00,	  4287.068, -1383.857, 57730.876 
70.00,-87.50,	  4335.275, -1702.163, 57628.230 
70.00,-85.00,	  4409.642, -2013.314, 57509.350 
70.00,-82.50,	  4509.496, -2314.626, 57374.770 
70.00,-80.00,	  4633.904, -2603.478, 57225.026 
70.00,-77.50,	  4781.678, -2877.364, 57060.856 
70.00,-75.00,	  4951.394, -3133.922, 56883.164 
70.00,-72.50,	  5141.408, -3370.979, 56693.079 
70.00,-70.00,	  5349.881, -3586.575, 56491.838 
70.00,-67.50,	  5574.811, -3778.984, 56280.784 
70.00,-65.00,	  5814.050, -3946.719, 56061.134 
70.00,-62.50,	  6065.360, -4088.597, 55834.477 
70.00,-60.00,	  6326.433, -4203.718, 55602.426 
70.00,-57.50,	  6594.932, -4291.463, 55366.583 
70.00,-55.00,	  6868.521, -4351.499, 55128.554 
70.00,-52.50,	  7144.903, -4383.770, 54889.968 
70.00,-50.00,	  7421.824, -4388.450, 54652.193 
70.00,-47.50,	  7697.144, -4365.999, 54416.867 
70.00,-45.00,	  7968.836, -4317.101, 54185.574 
70.00,-42.50,	  8234.997, -4242.623, 53959.709 
70.00,-40.00,	  8493.868, -4143.612, 53740.611 
70.00,-37.50,	  8743.846, -4021.266, 53529.545 
70.00,-35.00,	  8983.489, -3876.908, 53327.675 
70.00,-32.50,	  9211.534, -3711.975, 53136.168 
70.00,-30.00,	  9426.872, -3527.969, 52956.003 
70.00,-27.50,	  9628.563, -3326.457, 52788.108 
70.00,-25.00,	  9815.813, -3109.027, 52633.194 
70.00,-22.50,	  9988.014, -2877.307, 52492.106 
70.00,-20.00,	 10144.661, -2632.903, 52365.316 
70.00,-17.50,	 10285.451, -2377.432, 52253.574 
70.00,-15.00,	 10410.152, -2112.456, 52157.233 
70.00,-12.50,	 10518.686, -1839.510, 52076.776 
70.00,-10.00,	 10611.067, -1560.072, 52012.538 
70.00, -7.50,	 10687.390, -1275.558, 51964.767 
70.00, -5.00,	 10747.836,  -987.322, 51933.699 
70.00, -2.50,	 10792.639,  -696.649, 51919.497 
70.00,  0.00,	 10822.095,  -404.762, 51922.361 
70.00,  2.50,	 10836.513,  -112.816, 51942.389 
70.00,  5.00,	 10836.229,   178.087, 51979.675 
70.00,  7.50,	 10821.579,   466.890, 52034.285 
70.00, 10.00,	 10792.898,   752.571, 52106.270 
70.00, 12.50,	 10750.510,  1034.127, 52195.649 
70.00, 15.00,	 10694.721,  1310.560, 52302.405 
70.00, 17.50,	 10625.836,  1580.867, 52426.563 
70.00, 20.00,	 10544.134,  1844.016, 52568.023 
70.00, 22.50,	 10449.877,  2098.931, 52726.584 
70.00, 25.00,	 10343.366,  2344.505, 52902.148 
70.00, 27.50,	 10224.887,  2579.562, 53094.396 
70.00, 30.00,	 10094.789,  2802.887, 53303.092 
70.00, 32.50,	  9953.436,  3013.191, 53527.727 
70.00, 35.00,	  9801.266,  3209.139, 53767.746 
70.00, 37.50,	  9638.795,  3389.357, 54022.478 
70.00, 40.00,	  9466.635,  3552.444, 54291.131 
70.00, 42.50,	  9285.493,  3696.979, 54572.689 
70.00, 45.00,	  9096.206,  3821.564, 54866.068 
70.00, 47.50,	  8899.730,  3924.829, 55169.967 
70.00, 50.00,	  8697.157,  4005.464, 55482.935 
70.00, 52.50,	  8489.714,  4062.249, 55803.344 
70.00, 55.00,	  8278.770,  4094.091, 56129.473 
70.00, 57.50,	  8065.817,  4100.029, 56459.332 
70.00, 60.00,	  7852.485,  4079.302, 56790.951 
70.00, 62.50,	  7640.515,  4031.349, 57122.197 
70.00, 65.00,	  7431.743,  3955.828, 57450.753 
70.00, 67.50,	  7228.092,  3852.672, 57774.337 
70.00, 70.00,	  7031.547,  3722.083, 58090.585 
70.00, 72.50,	  6844.129,  3564.562, 58397.142 
70.00, 75.00,	  6667.868,  3380.915, 58691.654 
70.00, 77.50,	  6504.776,  3172.265, 58971.853 
70.00, 80.00,	  6356.817,  2940.049, 59235.525 
70.00, 82.50,	  6225.871,  2686.013, 59480.560 
70.00, 85.00,	  6113.705,  2412.210, 59704.992 
70.00, 87.50,	  6021.941,  2120.981, 59907.067 
70.00, 90.00,	  5952.022,  1814.934, 60085.216 
70.00, 92.50,	  5905.183,  1496.918, 60238.141 
70.00, 95.00,	  5882.423,  1169.994, 60364.861 
